timestamp,well_id,css_cycle_id,spm,stroke_length_in,vfd_frequency_Hz,rod_load_min_kN,rod_load_max_kN,pump_fillage_pct,pump_efficiency_pct,polished_rod_load_kN,motor_power_kW,reading_type
2023-06-26,BGW-005,BGW-005-C2,7.06,120.2,44.7,12.15,20.73,68.4,67.0,15.22,19.0,manual_weekly
2023-07-03,BGW-005,BGW-005-C2,7.1,142.2,45.8,10.29,17.39,76.9,76.4,14.25,15.9,manual_weekly
2023-07-10,BGW-005,BGW-005-C2,6.76,160.3,52.7,9.45,17.07,72.5,64.8,13.99,31.6,manual_weekly
2023-07-17,BGW-005,BGW-005-C2,6.83,166.6,43.9,9.92,16.18,62.7,56.8,14.2,20.1,manual_weekly
2023-07-24,BGW-005,BGW-005-C2,6.72,125.3,58.6,8.97,18.13,66.6,61.7,15.18,28.1,manual_weekly
2023-08-24,BGW-005,BGW-005-C3,6.88,154.6,59.4,13.64,22.76,94.3,88.7,18.83,28.0,manual_weekly
2023-08-31,BGW-005,BGW-005-C3,5.6,161.8,51.9,8.1,17.24,89.5,86.6,12.25,17.3,manual_weekly
2023-09-07,BGW-005,BGW-005-C3,6.64,138.9,41.9,12.76,23.52,80.4,77.5,18.46,28.3,manual_weekly
2023-09-14,BGW-005,BGW-005-C3,5.54,128.4,46.5,12.98,24.7,73.3,67.6,18.31,21.8,manual_weekly
2023-09-21,BGW-005,BGW-005-C3,6.49,139.1,59.6,10.69,17.32,73.0,68.2,12.05,18.6,manual_weekly
2023-09-28,BGW-005,BGW-005-C3,5.21,110.2,47.1,12.86,24.17,85.0,82.9,19.15,31.9,manual_weekly
2023-10-05,BGW-005,BGW-005-C3,7.05,131.6,56.8,12.24,18.92,80.3,79.6,16.18,33.5,manual_weekly
2023-10-12,BGW-005,BGW-005-C3,6.49,117.9,52.5,10.68,18.77,69.4,65.9,15.2,33.9,manual_weekly
2023-10-19,BGW-005,BGW-005-C3,5.08,116.0,42.5,8.07,17.25,69.6,65.7,12.57,18.7,manual_weekly
2023-10-26,BGW-005,BGW-005-C3,5.52,141.6,46.8,8.83,17.59,71.0,63.3,10.79,27.5,manual_weekly
2023-11-02,BGW-005,BGW-005-C3,6.99,160.0,37.7,8.78,19.57,63.5,55.5,15.28,34.3,manual_weekly
2023-11-09,BGW-005,BGW-005-C3,4.76,162.7,56.0,11.22,21.68,64.2,61.4,17.21,23.3,manual_weekly
2023-12-07,BGW-005,BGW-005-C4,6.41,99.9,37.4,8.49,18.06,96.8,93.5,13.27,25.0,manual_weekly
2023-12-14,BGW-005,BGW-005-C4,6.89,146.4,52.2,8.21,18.12,87.4,83.4,13.38,16.9,manual_weekly
2023-12-21,BGW-005,BGW-005-C4,7.18,101.5,48.2,9.48,18.75,77.3,71.6,11.7,34.8,manual_weekly
2023-12-28,BGW-005,BGW-005-C4,5.24,161.9,57.1,12.34,19.89,88.0,86.5,15.04,15.8,manual_weekly
2024-01-04,BGW-005,BGW-005-C4,4.72,133.8,50.4,8.67,19.91,77.5,76.7,14.53,25.0,manual_weekly
2024-01-11,BGW-005,BGW-005-C4,5.46,147.3,43.5,9.52,18.24,83.2,82.3,12.19,26.0,manual_weekly
2024-01-18,BGW-005,BGW-005-C4,6.89,147.9,45.8,13.9,22.9,75.0,73.3,18.13,33.6,manual_weekly
2024-01-25,BGW-005,BGW-005-C4,4.52,139.9,53.3,9.57,21.35,72.3,71.0,15.78,32.5,manual_weekly
2024-02-01,BGW-005,BGW-005-C4,6.0,98.0,51.0,11.28,21.95,66.5,62.5,14.27,17.7,manual_weekly
2024-02-08,BGW-005,BGW-005-C4,6.09,162.2,54.2,10.36,22.26,71.8,70.3,15.01,19.6,manual_weekly
2024-02-15,BGW-005,BGW-005-C4,7.07,129.8,57.3,12.49,19.43,69.6,68.6,15.14,26.2,manual_weekly
2024-02-22,BGW-005,BGW-005-C4,5.14,111.7,47.7,8.09,16.72,62.8,62.5,13.85,27.4,manual_weekly
2023-01-21,BGW-006,BGW-006-C1,6.81,131.5,47.8,9.54,17.9,93.7,86.7,13.59,27.5,manual_weekly
2023-01-28,BGW-006,BGW-006-C1,5.83,134.4,38.0,8.47,17.37,98.0,94.7,13.68,29.0,manual_weekly
2023-02-04,BGW-006,BGW-006-C1,7.28,97.4,57.0,13.75,22.47,84.1,79.0,16.36,17.0,manual_weekly
2023-02-11,BGW-006,BGW-006-C1,4.74,131.0,51.3,8.03,15.4,81.2,80.6,10.81,31.1,manual_weekly
2023-02-18,BGW-006,BGW-006-C1,6.94,155.6,55.1,13.27,22.08,81.2,79.3,19.28,31.7,manual_weekly
2023-02-25,BGW-006,BGW-006-C1,6.24,136.1,47.2,11.65,18.15,78.1,74.5,14.35,15.0,manual_weekly
2023-03-04,BGW-006,BGW-006-C1,5.59,127.0,37.8,11.03,18.65,73.3,73.3,14.43,27.6,manual_weekly
2023-03-11,BGW-006,BGW-006-C1,6.37,119.3,38.1,10.14,20.87,69.7,64.8,14.73,33.0,manual_weekly
2023-03-18,BGW-006,BGW-006-C1,6.18,132.2,46.7,8.44,14.77,91.7,89.1,12.2,16.7,manual_weekly
2023-03-25,BGW-006,BGW-006-C1,7.44,111.3,59.6,11.27,18.42,67.1,65.9,13.01,22.3,manual_weekly
2023-04-01,BGW-006,BGW-006-C1,6.98,122.4,48.2,11.01,20.97,70.6,62.6,17.32,21.5,manual_weekly
2023-04-08,BGW-006,BGW-006-C1,7.49,152.2,54.9,10.44,19.67,56.6,53.8,12.75,31.5,manual_weekly
2023-05-06,BGW-006,BGW-006-C2,6.11,151.8,40.2,11.66,22.31,98.0,95.0,17.03,15.5,manual_weekly
2023-05-13,BGW-006,BGW-006-C2,5.93,146.4,44.6,11.73,18.88,90.4,83.7,13.71,29.1,manual_weekly
2023-05-20,BGW-006,BGW-006-C2,6.95,133.3,59.3,10.43,21.67,85.5,82.2,13.93,28.8,manual_weekly
2023-05-27,BGW-006,BGW-006-C2,6.9,120.1,53.9,10.89,20.11,77.8,71.9,15.0,28.3,manual_weekly
2023-06-03,BGW-006,BGW-006-C2,6.26,154.1,42.5,9.09,19.5,80.6,76.3,14.75,34.3,manual_weekly
2023-06-10,BGW-006,BGW-006-C2,6.14,150.3,43.4,8.09,18.77,71.3,65.0,13.49,32.3,manual_weekly
2023-06-17,BGW-006,BGW-006-C2,5.46,97.2,56.9,8.42,15.81,74.4,70.1,11.47,30.6,manual_weekly
2023-06-24,BGW-006,BGW-006-C2,6.99,145.4,50.9,9.01,17.65,67.2,63.6,13.0,23.1,manual_weekly
2023-07-01,BGW-006,BGW-006-C2,4.77,135.3,40.9,9.14,19.86,59.9,53.4,15.01,18.8,manual_weekly
2023-07-08,BGW-006,BGW-006-C2,6.64,112.8,38.3,10.6,19.15,68.8,67.6,16.06,25.0,manual_weekly
2023-07-15,BGW-006,BGW-006-C2,6.11,166.7,36.0,12.72,20.83,64.8,58.8,14.64,27.4,manual_weekly
2023-07-22,BGW-006,BGW-006-C2,6.49,149.8,38.3,10.17,21.22,66.7,62.3,15.82,34.2,manual_weekly
2023-08-20,BGW-006,BGW-006-C3,6.04,134.4,42.3,11.1,22.91,85.1,83.1,16.76,33.0,manual_weekly
2023-08-27,BGW-006,BGW-006-C3,7.42,121.2,35.1,13.72,21.14,89.7,84.1,16.53,30.0,manual_weekly
2023-09-03,BGW-006,BGW-006-C3,6.9,165.6,36.1,10.21,20.5,98.0,90.0,13.51,34.9,manual_weekly
2023-09-10,BGW-006,BGW-006-C3,6.66,123.5,48.4,12.32,22.43,83.5,81.2,16.51,31.7,manual_weekly
2023-09-17,BGW-006,BGW-006-C3,6.2,119.6,39.0,8.4,16.84,81.1,76.0,12.74,16.7,manual_weekly
2023-09-24,BGW-006,BGW-006-C3,6.92,104.1,59.8,11.8,23.44,71.0,65.2,19.51,28.3,manual_weekly
2023-10-01,BGW-006,BGW-006-C3,6.9,112.3,49.1,10.24,21.03,74.2,68.1,16.39,19.9,manual_weekly
2023-10-08,BGW-006,BGW-006-C3,4.88,121.2,37.7,11.69,18.37,72.9,69.5,15.61,24.1,manual_weekly
2023-10-15,BGW-006,BGW-006-C3,5.22,133.7,57.8,10.12,18.96,70.5,63.0,15.7,20.1,manual_weekly
2023-10-22,BGW-006,BGW-006-C3,6.46,167.0,49.6,12.76,20.83,70.6,65.7,17.25,34.3,manual_weekly
2023-10-29,BGW-006,BGW-006-C3,4.74,166.3,50.1,8.1,17.22,67.3,59.8,14.19,21.5,manual_weekly
2023-11-05,BGW-006,BGW-006-C3,5.88,124.7,54.0,9.62,18.18,64.6,62.6,13.7,22.6,manual_weekly
2023-12-07,BGW-006,BGW-006-C4,5.76,145.2,42.1,13.19,22.94,90.0,82.4,17.63,25.8,manual_weekly
2023-12-14,BGW-006,BGW-006-C4,4.91,138.1,55.1,9.2,19.42,92.3,86.9,13.99,30.3,manual_weekly
2023-12-21,BGW-006,BGW-006-C4,7.34,151.0,57.2,10.17,21.04,89.3,81.4,15.92,25.2,manual_weekly
2023-12-28,BGW-006,BGW-006-C4,5.69,132.6,53.7,12.95,20.15,77.4,74.3,16.9,18.1,manual_weekly
2024-01-04,BGW-006,BGW-006-C4,6.73,157.3,58.8,13.74,25.71,70.8,70.1,19.48,16.6,manual_weekly
2024-01-11,BGW-006,BGW-006-C4,7.42,98.6,48.2,11.2,18.18,72.9,66.2,14.87,23.4,manual_weekly
2024-01-18,BGW-006,BGW-006-C4,5.24,123.8,54.3,10.88,20.5,77.3,73.5,16.37,18.3,manual_weekly
2024-01-25,BGW-006,BGW-006-C4,5.33,167.8,35.3,13.29,24.97,82.0,81.5,19.18,30.7,manual_weekly
2024-02-01,BGW-006,BGW-006-C4,7.14,105.5,58.7,11.3,19.37,72.1,67.9,15.99,24.1,manual_weekly
2024-02-08,BGW-006,BGW-006-C4,7.03,124.1,46.7,13.46,24.9,67.1,60.8,18.89,33.1,manual_weekly
2024-02-15,BGW-006,BGW-006-C4,5.81,161.0,37.4,8.8,18.26,72.5,68.8,13.33,31.2,manual_weekly
2024-02-22,BGW-006,BGW-006-C4,7.47,104.9,51.9,13.23,20.67,65.4,61.6,16.92,17.7,manual_weekly
2023-01-26,BGW-007,BGW-007-C1,6.62,140.8,36.0,11.57,17.98,95.0,93.4,14.07,23.9,manual_weekly
2023-02-02,BGW-007,BGW-007-C1,5.44,104.0,57.2,8.98,17.08,89.1,83.5,13.94,33.6,manual_weekly
2023-02-09,BGW-007,BGW-007-C1,4.94,112.3,51.0,8.88,18.13,80.3,77.3,13.65,33.4,manual_weekly
2023-02-16,BGW-007,BGW-007-C1,4.79,167.4,38.7,9.04,16.55,81.7,79.0,12.61,21.4,manual_weekly
2023-02-23,BGW-007,BGW-007-C1,6.9,115.0,55.4,11.88,20.76,79.5,71.7,16.55,18.6,manual_weekly
2023-03-02,BGW-007,BGW-007-C1,4.92,115.9,57.7,13.35,22.14,73.9,70.1,18.87,16.7,manual_weekly
2023-03-09,BGW-007,BGW-007-C1,6.24,119.1,40.3,11.88,21.28,74.0,71.4,16.24,30.6,manual_weekly
2023-03-16,BGW-007,BGW-007-C1,5.13,142.7,52.2,11.49,21.32,61.0,59.7,15.8,32.8,manual_weekly
2023-03-23,BGW-007,BGW-007-C1,6.27,160.6,35.4,13.8,25.1,71.0,65.3,18.35,32.4,manual_weekly
2023-03-30,BGW-007,BGW-007-C1,6.6,120.7,56.9,11.2,21.79,65.4,64.1,17.94,31.8,manual_weekly
2023-04-06,BGW-007,BGW-007-C1,6.08,148.2,39.2,9.82,17.77,68.6,61.3,13.95,22.4,manual_weekly
2023-04-13,BGW-007,BGW-007-C1,7.0,144.3,48.7,13.03,24.71,60.1,52.7,18.75,29.6,manual_weekly
2023-05-11,BGW-007,BGW-007-C2,6.93,148.8,39.5,12.56,20.9,97.1,95.0,14.94,19.8,manual_weekly
2023-05-18,BGW-007,BGW-007-C2,5.24,143.9,59.1,8.26,15.04,89.6,87.6,12.19,20.4,manual_weekly
2023-05-25,BGW-007,BGW-007-C2,4.96,106.8,53.0,12.25,20.12,83.5,79.9,16.27,34.5,manual_weekly
2023-06-01,BGW-007,BGW-007-C2,6.91,166.4,44.5,8.41,18.89,88.4,87.4,12.82,29.8,manual_weekly
2023-06-08,BGW-007,BGW-007-C2,5.6,133.0,41.1,8.44,16.91,73.6,73.1,10.99,24.0,manual_weekly
2023-06-15,BGW-007,BGW-007-C2,7.36,128.4,45.5,13.36,19.57,76.8,72.9,16.78,30.1,manual_weekly
2023-06-22,BGW-007,BGW-007-C2,6.36,125.3,48.9,11.44,21.25,67.5,60.1,14.6,19.0,manual_weekly
2023-06-29,BGW-007,BGW-007-C2,6.59,161.2,43.2,10.52,22.33,70.5,69.3,16.36,34.2,manual_weekly
2023-07-06,BGW-007,BGW-007-C2,5.51,143.1,42.3,8.73,15.37,65.7,65.6,10.91,28.1,manual_weekly
2023-07-13,BGW-007,BGW-007-C2,6.24,140.6,39.6,9.73,19.01,64.9,58.2,14.43,32.2,manual_weekly
2023-07-20,BGW-007,BGW-007-C2,5.97,106.4,48.7,10.12,17.25,70.8,63.8,15.11,16.6,manual_weekly
2023-07-27,BGW-007,BGW-007-C2,5.04,163.6,41.1,11.04,21.51,63.1,61.8,16.98,28.1,manual_weekly
2023-08-28,BGW-007,BGW-007-C3,6.46,101.8,43.0,10.11,18.44,94.4,86.9,13.73,21.0,manual_weekly
2023-09-04,BGW-007,BGW-007-C3,4.76,130.8,37.7,13.03,20.65,98.0,93.8,18.22,21.1,manual_weekly
2023-09-11,BGW-007,BGW-007-C3,6.03,154.0,46.3,10.95,20.53,92.0,88.6,16.29,15.1,manual_weekly
2023-09-18,BGW-007,BGW-007-C3,7.27,140.3,47.2,12.63,20.99,80.2,76.5,15.92,17.5,manual_weekly
2023-09-25,BGW-007,BGW-007-C3,6.69,129.7,58.5,9.06,16.52,77.0,71.9,12.52,25.1,manual_weekly
2023-10-02,BGW-007,BGW-007-C3,4.98,132.9,49.2,9.27,16.9,84.9,82.6,12.69,34.3,manual_weekly
2023-10-09,BGW-007,BGW-007-C3,4.83,121.7,39.3,9.41,21.05,74.7,73.6,15.21,31.8,manual_weekly
2023-10-16,BGW-007,BGW-007-C3,5.28,155.8,55.9,11.15,17.44,73.7,72.2,13.56,18.6,manual_weekly
2023-10-23,BGW-007,BGW-007-C3,7.06,143.0,50.0,12.49,22.33,69.3,65.8,18.79,21.2,manual_weekly
2023-10-30,BGW-007,BGW-007-C3,4.85,141.9,47.5,10.55,19.13,69.6,69.3,14.85,22.0,manual_weekly
2023-11-06,BGW-007,BGW-007-C3,7.04,137.6,56.3,8.82,16.51,72.5,70.7,12.75,30.6,manual_weekly
2023-11-13,BGW-007,BGW-007-C3,6.21,111.9,44.4,11.3,17.41,69.4,64.3,13.02,21.5,manual_weekly
2023-12-14,BGW-007,BGW-007-C4,5.95,96.3,42.1,11.17,21.52,98.0,94.8,17.53,16.2,manual_weekly
2023-12-21,BGW-007,BGW-007-C4,5.6,142.6,40.5,12.53,20.6,84.1,83.7,16.52,29.6,manual_weekly
2023-12-28,BGW-007,BGW-007-C4,7.41,128.9,50.3,11.34,20.54,83.3,82.4,16.32,34.3,manual_weekly
2024-01-04,BGW-007,BGW-007-C4,5.44,101.5,45.1,10.89,19.04,82.1,78.3,13.83,19.3,manual_weekly
2024-01-11,BGW-007,BGW-007-C4,6.88,137.8,42.9,13.62,21.8,78.6,78.2,17.67,32.8,manual_weekly
2024-01-18,BGW-007,BGW-007-C4,5.84,145.8,49.3,11.92,20.01,77.5,72.2,15.79,20.3,manual_weekly
2024-01-25,BGW-007,BGW-007-C4,5.87,106.5,48.7,9.08,17.57,61.0,60.4,12.6,31.2,manual_weekly
2024-02-01,BGW-007,BGW-007-C4,6.62,126.7,40.9,9.82,17.64,75.4,69.5,13.16,34.6,manual_weekly
2024-02-08,BGW-007,BGW-007-C4,5.7,167.9,40.4,12.58,20.21,65.0,60.7,17.14,31.9,manual_weekly
2024-02-15,BGW-007,BGW-007-C4,6.25,162.8,35.8,13.81,22.96,79.8,73.6,19.53,31.3,manual_weekly
2024-02-22,BGW-007,BGW-007-C4,5.65,148.0,60.0,12.54,24.28,67.0,61.1,17.23,31.5,manual_weekly
2024-02-29,BGW-007,BGW-007-C4,4.6,108.4,41.5,12.46,23.24,69.0,62.4,17.19,16.4,manual_weekly
2023-01-25,BGW-008,BGW-008-C1,6.54,156.6,56.7,9.25,19.85,96.5,91.4,13.58,30.5,manual_weekly
2023-02-01,BGW-008,BGW-008-C1,6.85,118.2,54.7,12.69,23.82,87.5,85.6,16.17,18.4,manual_weekly
2023-02-08,BGW-008,BGW-008-C1,4.61,141.1,51.5,12.89,19.51,85.8,78.5,15.52,28.4,manual_weekly
2023-02-15,BGW-008,BGW-008-C1,6.41,99.9,53.8,8.42,16.36,79.9,78.8,13.07,26.9,manual_weekly
2023-02-22,BGW-008,BGW-008-C1,4.69,122.7,45.2,11.61,18.22,71.7,66.5,14.65,33.1,manual_weekly
2023-03-01,BGW-008,BGW-008-C1,4.81,103.4,41.4,9.44,20.22,73.0,67.2,15.59,32.0,manual_weekly
2023-03-08,BGW-008,BGW-008-C1,6.86,104.0,44.4,12.51,20.03,80.7,79.8,16.65,28.8,manual_weekly
2023-03-15,BGW-008,BGW-008-C1,6.42,101.3,51.0,12.94,19.44,70.5,69.4,16.85,30.8,manual_weekly
2023-03-22,BGW-008,BGW-008-C1,6.71,108.1,46.1,12.49,19.68,79.1,76.3,16.05,21.9,manual_weekly
2023-03-29,BGW-008,BGW-008-C1,6.85,161.3,52.5,12.64,19.12,69.2,62.6,15.79,16.4,manual_weekly
2023-04-05,BGW-008,BGW-008-C1,4.74,139.9,37.5,13.32,25.14,66.6,60.7,19.94,26.3,manual_weekly
2023-04-12,BGW-008,BGW-008-C1,6.36,115.0,46.4,9.07,20.99,68.3,66.6,15.61,20.1,manual_weekly
2023-05-13,BGW-008,BGW-008-C2,7.22,107.8,38.5,8.44,17.98,97.1,92.3,12.67,31.7,manual_weekly
2023-05-20,BGW-008,BGW-008-C2,7.23,155.7,51.2,10.08,20.55,96.1,91.1,16.24,15.3,manual_weekly
2023-05-27,BGW-008,BGW-008-C2,6.23,107.1,57.7,8.96,16.68,80.3,77.3,12.18,16.6,manual_weekly
2023-06-03,BGW-008,BGW-008-C2,5.74,109.2,37.8,10.47,19.15,85.8,84.7,13.72,25.0,manual_weekly
2023-06-10,BGW-008,BGW-008-C2,6.64,96.9,46.9,8.13,17.2,85.8,83.1,13.29,24.9,manual_weekly
2023-06-17,BGW-008,BGW-008-C2,6.25,124.5,40.7,9.1,19.87,68.3,61.2,13.57,24.9,manual_weekly
2023-06-24,BGW-008,BGW-008-C2,5.87,158.6,38.4,9.75,19.92,74.8,72.3,13.06,22.5,manual_weekly
2023-07-01,BGW-008,BGW-008-C2,7.45,160.2,49.0,12.66,22.09,67.2,63.2,16.44,20.8,manual_weekly
2023-07-08,BGW-008,BGW-008-C2,7.46,139.8,58.6,9.55,15.96,65.3,57.5,11.0,25.7,manual_weekly
2023-07-15,BGW-008,BGW-008-C2,7.08,96.0,57.7,8.99,16.09,75.2,68.6,12.65,20.1,manual_weekly
2023-07-22,BGW-008,BGW-008-C2,5.26,116.6,36.1,11.24,18.02,62.5,55.8,14.64,20.7,manual_weekly
2023-07-29,BGW-008,BGW-008-C2,6.23,144.0,45.5,11.92,18.94,61.7,57.9,15.12,33.8,manual_weekly
2023-08-24,BGW-008,BGW-008-C3,6.35,131.3,35.7,8.38,15.97,93.6,88.2,12.42,18.8,manual_weekly
2023-08-31,BGW-008,BGW-008-C3,5.6,136.9,43.4,13.38,22.21,95.2,91.8,17.36,30.6,manual_weekly
2023-09-07,BGW-008,BGW-008-C3,4.83,102.1,43.2,12.4,22.32,89.5,87.2,17.4,27.9,manual_weekly
2023-09-14,BGW-008,BGW-008-C3,6.82,145.4,41.2,12.4,21.32,79.0,74.4,18.13,19.1,manual_weekly
2023-09-21,BGW-008,BGW-008-C3,6.87,148.4,41.7,8.86,15.03,74.2,68.7,12.29,29.0,manual_weekly
2023-09-28,BGW-008,BGW-008-C3,7.03,125.9,55.7,10.61,20.86,71.7,67.3,16.42,22.4,manual_weekly
2023-10-05,BGW-008,BGW-008-C3,6.29,167.9,36.9,11.59,18.98,77.0,69.9,14.89,28.2,manual_weekly
2023-10-12,BGW-008,BGW-008-C3,6.54,135.9,42.2,12.92,22.0,69.0,66.9,18.06,15.4,manual_weekly
2023-10-19,BGW-008,BGW-008-C3,5.91,141.7,38.9,12.31,22.65,62.6,56.7,19.35,27.8,manual_weekly
2023-10-26,BGW-008,BGW-008-C3,5.2,97.7,45.3,12.89,20.82,70.4,64.4,16.72,22.1,manual_weekly
2023-11-02,BGW-008,BGW-008-C3,5.79,124.3,38.5,12.91,24.64,67.4,66.4,17.95,27.6,manual_weekly
2023-11-09,BGW-008,BGW-008-C3,7.3,163.1,46.0,13.92,22.11,71.5,70.8,18.98,26.1,manual_weekly
2023-12-10,BGW-008,BGW-008-C4,6.36,155.1,43.6,9.73,20.27,88.9,84.9,15.7,22.5,manual_weekly
2023-12-17,BGW-008,BGW-008-C4,7.27,150.7,53.0,12.87,20.07,85.3,80.7,17.47,33.9,manual_weekly
2023-12-24,BGW-008,BGW-008-C4,7.41,148.3,35.6,11.11,17.53,86.1,81.3,14.93,30.4,manual_weekly
2023-12-31,BGW-008,BGW-008-C4,6.86,122.6,56.4,13.2,23.13,88.0,85.9,16.57,31.4,manual_weekly
2024-01-07,BGW-008,BGW-008-C4,4.53,155.5,40.4,11.05,21.28,71.7,68.4,18.31,25.0,manual_weekly
2024-01-14,BGW-008,BGW-008-C4,6.35,103.9,45.2,11.55,23.49,73.4,69.4,18.14,34.8,manual_weekly
2024-01-21,BGW-008,BGW-008-C4,6.52,135.2,41.8,11.74,22.74,72.5,64.6,17.72,20.5,manual_weekly
2024-01-28,BGW-008,BGW-008-C4,7.08,147.6,37.6,12.24,21.05,71.0,68.0,16.64,21.4,manual_weekly
2024-02-04,BGW-008,BGW-008-C4,4.99,132.7,36.2,10.46,22.22,69.4,63.5,17.07,28.8,manual_weekly
2024-02-11,BGW-008,BGW-008-C4,5.92,117.2,58.4,8.33,19.62,71.6,66.0,13.15,32.6,manual_weekly
2024-02-18,BGW-008,BGW-008-C4,6.6,152.7,42.2,8.43,19.64,68.9,67.0,13.19,21.3,manual_weekly
2024-02-25,BGW-008,BGW-008-C4,5.79,129.7,59.1,9.47,19.12,65.2,62.8,14.43,20.8,manual_weekly
